movie_id,title,overview,genres,keywords,cast,director,tags,original_language,vote_average,release_date,popularity,runtime,production_countries
84200,"For a Good Time, Call...",college frenemies lauren and katie move in together after losing a relationship and rent control respectively sharing katie s late grandmother s apartment in new york city the girls bicker with each other until one fateful night when katie s noisy bedroom activities make lauren barge in and discover a dirty little secret this revelation brings them closer together and lauren the brains and katie the talent concoct a wildly successful business venture as profits swell the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn t mean she won t be your best friend 10 years later,Comedy,crude humor best friend phone sex innuendo dirty joke,Ari Graynor Lauren Miller Mark Webber,Jamie Travis,college frenemies lauren and katie move in together after losing a relationship and rent control respectively sharing katie s late grandmother s apartment in new york city the girls bicker with each other until one fateful night when katie s noisy bedroom activities make lauren barge in and discover a dirty little secret this revelation brings them closer together and lauren the brains and katie the talent concoct a wildly successful business venture as profits swell the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn t mean she won t be your best friend 10 years later comedy comedy crudehumor bestfriend phonesex innuendo dirtyjoke crudehumor bestfriend phonesex innuendo dirtyjoke arigraynor laurenmiller markwebber arigraynor laurenmiller markwebber jamietravis jamietravis jamietravis,en,5.8,2012-08-31,14.238376,85.0,US
84184,Celeste & Jesse Forever,celeste and jesse met in high school and got married young they laugh at the same jokes and finish each other s sentences they are forever linked in their friends minds as the perfect couple she a high powered businesswoman and budding novelist he a free spirit who keeps things from getting boring their only problem is that they have decided to get divorced can their perfect relationship withstand this minor setback,Comedy Drama Romance,relationship problems male female relationship divorce best friends in love,Rashida Jones Andy Samberg Elijah Wood,Lee Toland Krieger,celeste and jesse met in high school and got married young they laugh at the same jokes and finish each other s sentences they are forever linked in their friends minds as the perfect couple she a high powered businesswoman and budding novelist he a free spirit who keeps things from getting boring their only problem is that they have decided to get divorced can their perfect relationship withstand this minor setback comedy drama romance comedy drama romance relationshipproblems malefemalerelationship divorce bestfriendsinlove relationshipproblems malefemalerelationship divorce bestfriendsinlove rashidajones andysamberg elijahwood rashidajones andysamberg elijahwood leetolandkrieger leetolandkrieger leetolandkrieger,en,6.4,2012-08-03,9.436431,91.0,US
45767,Time Changer,the year is 1890 and bible professor russell carlisle has written a new manuscript entitled the changing times his colleague dr norris anderson believes that what carlisle has written could greatly affect the future of coming generations and using his secret time machine anderson sends carlisle over 100 years into the future offering him a glimpse of where his beliefs will lead,Comedy Drama Family Science Fiction,time travel time machine christian film,D. David Morin Gavin MacLeod Hal Linden,Rich Christiano,the year is 1890 and bible professor russell carlisle has written a new manuscript entitled the changing times his colleague dr norris anderson believes that what carlisle has written could greatly affect the future of coming generations and using his secret time machine anderson sends carlisle over 100 years into the future offering him a glimpse of where his beliefs will lead comedy drama family sciencefiction comedy drama family sciencefiction timetravel timemachine christianfilm timetravel timemachine christianfilm ddavidmorin gavinmacleod hallinden ddavidmorin gavinmacleod hallinden richchristiano richchristiano richchristiano,en,5.2,2002-10-25,0.339757,95.0,US
14823,London to Brighton,it s 3 07am and two girls burst into a run down london toilet joanne is crying her eyes out and her clothing is ripped kelly s face is bruised and starting to swell duncan allen lies in his bathroom bleeding to death duncan s son stuart has found his father and wants answers derek kelly s pimp needs to find kelly or it will be him who pays,Crime Drama Thriller,suspense,Georgia Groome Johnny Harris Sam Spruell,Paul Andrew Williams,it s 3 07am and two girls burst into a run down london toilet joanne is crying her eyes out and her clothing is ripped kelly s face is bruised and starting to swell duncan allen lies in his bathroom bleeding to death duncan s son stuart has found his father and wants answers derek kelly s pimp needs to find kelly or it will be him who pays crime drama thriller crime drama thriller suspense suspense georgiagroome johnnyharris samspruell georgiagroome johnnyharris samspruell paulandrewwilliams paulandrewwilliams paulandrewwilliams,en,6.5,2006-12-01,3.060685,85.0,GB
367551,American Hero,melvin a reluctant hero who is far from super has been suppressing his telekinetic powers for years with booze drugs and women in the process he has failed at practically everything most of all as a parent to his son after a brush with death melvin decides to use his powers for good and clean up the streets of new orleans with the help of his best friend definitely not a sidekick lucille for a man who can do the impossible it might be a fight even he can t win,Action Comedy Science Fiction,,Stephen Dorff Eddie Griffin Bill Billions,Nick Love,melvin a reluctant hero who is far from super has been suppressing his telekinetic powers for years with booze drugs and women in the process he has failed at practically everything most of all as a parent to his son after a brush with death melvin decides to use his powers for good and clean up the streets of new orleans with the help of his best friend definitely not a sidekick lucille for a man who can do the impossible it might be a fight even he can t win action comedy sciencefiction action comedy sciencefiction stephendorff eddiegriffin billbillions stephendorff eddiegriffin billbillions nicklove nicklove nicklove,en,5.0,2015-12-11,5.023091,86.0,US
343409,Windsor Drive,river miller a mentally unstable actor haunted by the past moves to hollywood to start his life over only to find his inner demons are inescapable,Thriller Mystery,woman director,Samaire Armstrong Anna Gurji Matt Cohen,Natalie Bible',river miller a mentally unstable actor haunted by the past moves to hollywood to start his life over only to find his inner demons are inescapable thriller mystery thriller mystery womandirector womandirector samairearmstrong annagurji mattcohen samairearmstrong annagurji mattcohen nataliebible nataliebible nataliebible,en,2.0,2015-06-26,0.504251,90.0,US
60243,A Separation,a married couple are faced with a difficult decision to improve the life of their child by moving to another country or to stay in iran and look after a deteriorating parent who has alzheimer s disease,Drama,emigration class money maid divorce iran caregiver alzheimer's disease marital separation iranian,Leila Hatami Kimia Hosseini Merila Zarei,Asghar Farhadi,a married couple are faced with a difficult decision to improve the life of their child by moving to another country or to stay in iran and look after a deteriorating parent who has alzheimer s disease drama drama emigration class money maid divorce iran caregiver alzheimersdisease maritalseparation iranian emigration class money maid divorce iran caregiver alzheimersdisease maritalseparation iranian leilahatami kimiahosseini merilazarei leilahatami kimiahosseini merilazarei asgharfarhadi asgharfarhadi asgharfarhadi,fa,7.7,2011-03-15,12.049373,123.0,IR FR
57294,Crying with Laughter,powerfully redemptive and darkly comedic revenge thriller set in the vicious world of stand up comedy starring stephen mccole and malcolm shields,Comedy Drama Thriller,kidnapping stand-up comedy dark comedy night club landlord alcoholic stand-up comedian dark humor swearing,Stephen McCole Malcolm Shields Andrew Neil,Justin Molotnikov,powerfully redemptive and darkly comedic revenge thriller set in the vicious world of stand up comedy starring stephen mccole and malcolm shields comedy drama thriller comedy drama thriller kidnapping standupcomedy darkcomedy nightclub landlord alcoholic standupcomedian darkhumor swearing kidnapping standupcomedy darkcomedy nightclub landlord alcoholic standupcomedian darkhumor swearing stephenmccole malcolmshields andrewneil stephenmccole malcolmshields andrewneil justinmolotnikov justinmolotnikov justinmolotnikov,en,7.0,2009-06-01,0.108135,93.0,GB
11446,Welcome to the Dollhouse,an unattractive 7th grader struggles to cope with suburban life as the middle child with un attentive parents and bullies at school,Comedy Drama,parents kids relationship sister sister relationship mockery ugliness independent film little girl school life,Heather Matarazzo Victoria Davis Christina Brucato,Todd Solondz,an unattractive 7th grader struggles to cope with suburban life as the middle child with un attentive parents and bullies at school comedy drama comedy drama parentskidsrelationship sistersisterrelationship mockery ugliness independentfilm littlegirl schoollife parentskidsrelationship sistersisterrelationship mockery ugliness independentfilm littlegirl schoollife heathermatarazzo victoriadavis christinabrucato heathermatarazzo victoriadavis christinabrucato toddsolondz toddsolondz toddsolondz,en,6.9,1995-05-24,5.870319,88.0,US
47889,Ruby in Paradise,reeling from her mother s recent death ruby lee gissing relocates to florida to start anew after finding a job at a souvenir store ruby becomes friends with the shop s owner mildred chambers and slowly acclimates to her new surroundings before long she s juggling the affections of mildred s lothario son ricky and the good natured mike as she wavers between ricky and mike ruby also tries to come to terms with her past,Drama Romance,independent film,Ashley Judd Todd Field Bentley Mitchum,Victor Nunez,reeling from her mother s recent death ruby lee gissing relocates to florida to start anew after finding a job at a souvenir store ruby becomes friends with the shop s owner mildred chambers and slowly acclimates to her new surroundings before long she s juggling the affections of mildred s lothario son ricky and the good natured mike as she wavers between ricky and mike ruby also tries to come to terms with her past drama romance drama romance independentfilm independentfilm ashleyjudd toddfield bentleymitchum ashleyjudd toddfield bentleymitchum victornunez victornunez victornunez,en,5.6,1993-10-08,0.59424,114.0,US
25461,Raising Victor Vargas,the film follows victor a lower east side teenager as he deals with his eccentric family including his strict grandmother his bratty sister and a younger brother who completely idolizes him along the way he tries to win the affections of judy who is very careful and calculating when it comes to how she deals with men,Drama Romance,independent film,Victor Rasuk Judy Marte Melonie Diaz,Peter Sollett,the film follows victor a lower east side teenager as he deals with his eccentric family including his strict grandmother his bratty sister and a younger brother who completely idolizes him along the way he tries to win the affections of judy who is very careful and calculating when it comes to how she deals with men drama romance drama romance independentfilm independentfilm victorrasuk judymarte meloniediaz victorrasuk judymarte meloniediaz petersollett petersollett petersollett,en,7.8,2002-05-16,3.643662,88.0,US
905,Pandora's Box,the rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her,Drama Thriller Romance,london england casino irony forbidden love loss of husband reward silent film,Louise Brooks Fritz Kortner Francis Lederer,G.W. Pabst,the rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her drama thriller romance drama thriller romance londonengland casino irony forbiddenlove lossofhusband reward silentfilm londonengland casino irony forbiddenlove lossofhusband reward silentfilm louisebrooks fritzkortner francislederer louisebrooks fritzkortner francislederer gwpabst gwpabst gwpabst,de,7.6,1929-01-30,1.824184,109.0,DE
279759,Harrison Montgomery,film from daniel davila,,,,,film from daniel davila,en,0.0,2008-01-01,0.006943,0.0,
78705,Live-In Maid,buenos aires is in a deep recession as the money runs out the relationship between an employer and her live in maid changes dramatically,Drama Foreign,,Norma Aleandro Norma Argentina  Marcos Mundstock,Jorge Gaggero,buenos aires is in a deep recession as the money runs out the relationship between an employer and her live in maid changes dramatically drama foreign drama foreign normaaleandro normaargentina marcosmundstock normaaleandro normaargentina marcosmundstock jorgegaggero jorgegaggero jorgegaggero,en,7.8,2004-09-21,0.038706,83.0,AR
25212,Deterrence,the president of the united states must deal with an international military crisis while confined to a colorado diner during a freak snowstorm,Action Drama Mystery Thriller,diner judgment call,Kevin Pollak Timothy Hutton Sheryl Lee Ralph,Rod Lurie,the president of the united states must deal with an international military crisis while confined to a colorado diner during a freak snowstorm action drama mystery thriller action drama mystery thriller diner judgmentcall diner judgmentcall kevinpollak timothyhutton sherylleeralph kevinpollak timothyhutton sherylleeralph rodlurie rodlurie rodlurie,en,6.1,2000-03-10,2.171288,101.0,US
26899,The Mudge Boy,duncan mudge mid teens lives apart from his rural world populated by his distant father and rough local kids his main companionship is a chicken left after his mother s death until the neighbor s son befriends him,Drama,chicken bullying rape of a male misfit homosexuality independent film coming of age gay sex,Emile Hirsch Tom Guiry Richard Jenkins,Michael Burke,duncan mudge mid teens lives apart from his rural world populated by his distant father and rough local kids his main companionship is a chicken left after his mother s death until the neighbor s son befriends him drama drama chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex emilehirsch tomguiry richardjenkins emilehirsch tomguiry richardjenkins michaelburke michaelburke michaelburke,en,7.3,2003-01-17,5.292536,94.0,US
146269,The Young Unknowns,charlie his sexy girlfriend and his moronic best friend drink drug and self destruct over the course of one day at charlie s father home in los angeles,Drama,woman director,Devon Gummersall Arly Jover Eion Bailey,Catherine Jelski,charlie his sexy girlfriend and his moronic best friend drink drug and self destruct over the course of one day at charlie s father home in los angeles drama drama womandirector womandirector devongummersall arlyjover eionbailey devongummersall arlyjover eionbailey catherinejelski catherinejelski catherinejelski,en,0.0,2000-03-12,0.004922,87.0,
292483,Not Cool,not cool follows former prom king and college freshman scott shane dawson who has just returned home for thanksgiving break only to be dumped by his eccentric long term girlfriend with his world turned upside down scott strikes an unlikely friendship with former classmate tori cherami leigh an ugly duckling who blossomed in her first semester of college together the two embark on an outrageous adventure through their hometown but when scott and tori find their friendship turning into something deeper they realize that a few months away may have changed them more than they realized,Comedy,sex thanksgiving friendship high school love coming of age wild party,Shane Dawson Cherami Leigh Drew Monson,Shane Dawson,not cool follows former prom king and college freshman scott shane dawson who has just returned home for thanksgiving break only to be dumped by his eccentric long term girlfriend with his world turned upside down scott strikes an unlikely friendship with former classmate tori cherami leigh an ugly duckling who blossomed in her first semester of college together the two embark on an outrageous adventure through their hometown but when scott and tori find their friendship turning into something deeper they realize that a few months away may have changed them more than they realized comedy comedy sex thanksgiving friendship highschool love comingofage wildparty sex thanksgiving friendship highschool love comingofage wildparty shanedawson cheramileigh drewmonson shanedawson cheramileigh drewmonson shanedawson shanedawson shanedawson,en,3.7,2014-09-23,1.186971,90.0,US
14451,Dead Snow,eight medical students on a ski trip to norway discover that hitler s horrors live on when they come face to face with a battalion of zombie nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die,Horror Comedy,norway undead zombie wintry,Charlotte Frogner Stig Frode Henriksen Vegar Hoel,Tommy Wirkola,eight medical students on a ski trip to norway discover that hitler s horrors live on when they come face to face with a battalion of zombie nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die horror comedy horror comedy norway undead zombie wintry norway undead zombie wintry charlottefrogner stigfrodehenriksen vegarhoel charlottefrogner stigfrodehenriksen vegarhoel tommywirkola tommywirkola tommywirkola,no,6.1,2009-01-09,11.205726,91.0,NO
10105,Saints and Soldiers,five american soldiers fighting in europe during world war ii struggle to return to allied territory after being separated from u s forces during the historic malmedy massacre,Action Adventure Drama History War,winter belgium world war ii nazis bravery ardennen slaughter nazi germany soldier,Larry Bagby Alexander Polinsky Kirby Heyborne,Ryan Little,five american soldiers fighting in europe during world war ii struggle to return to allied territory after being separated from u s forces during the historic malmedy massacre action adventure drama history war action adventure drama history war winter belgium worldwarii nazis bravery ardennen slaughter nazigermany soldier winter belgium worldwarii nazis bravery ardennen slaughter nazigermany soldier larrybagby alexanderpolinsky kirbyheyborne larrybagby alexanderpolinsky kirbyheyborne ryanlittle ryanlittle ryanlittle,en,6.6,2003-09-11,6.003418,90.0,US
211557,Vessel,vessel is the story of the passengers of flight 298 a red eye on its way from boston to san francisco midway through the flight the passengers encounter an otherworldly force and are subsequently thrown into a fight for their lives the story focuses on danny an everyday traveler emma a flight attendant chloe an unattended underage passenger and jim and murray the two pilots written by anonymous,Horror Science Fiction,,Brandon Bales Brandy Maasch Julie Mintz,Clark Baker,vessel is the story of the passengers of flight 298 a red eye on its way from boston to san francisco midway through the flight the passengers encounter an otherworldly force and are subsequently thrown into a fight for their lives the story focuses on danny an everyday traveler emma a flight attendant chloe an unattended underage passenger and jim and murray the two pilots written by anonymous horror sciencefiction horror sciencefiction brandonbales brandymaasch juliemintz brandonbales brandymaasch juliemintz clarkbaker clarkbaker clarkbaker,en,5.9,2012-10-28,0.322553,14.0,US
838,American Graffiti,a couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college,Comedy Drama,farewell rock and roll robbery love at first sight car race radio station car breakdown vandalism radio radio presenter airplane car child,Richard Dreyfuss Ron Howard Paul Le Mat,George Lucas,a couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college comedy drama comedy drama farewell rockandroll robbery loveatfirstsight carrace radiostation carbreakdown vandalism radio radiopresenter airplane car child farewell rockandroll robbery loveatfirstsight carrace radiostation carbreakdown vandalism radio radiopresenter airplane car child richarddreyfuss ronhoward paullemat richarddreyfuss ronhoward paullemat georgelucas georgelucas georgelucas,en,6.9,1973-08-01,19.326115,110.0,US
40862,Iraq for Sale: The War Profiteers,documentary portraying the actions of u s corporate contractors in the u s iraq war interviews with employees and former employees of such companies as halliburton caci and kbr suggest that government cronyism is behind apparent sweetheart deals that give such contractors enormous freedom to profit from supplying support and material to american troops while providing little oversight survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers and soldiers indicate that the quality of services provided is sub standard and severely in contradiction to the comparatively huge profits being generated also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees,Documentary,,Shereef Akeel,Robert Greenwald,documentary portraying the actions of u s corporate contractors in the u s iraq war interviews with employees and former employees of such companies as halliburton caci and kbr suggest that government cronyism is behind apparent sweetheart deals that give such contractors enormous freedom to profit from supplying support and material to american troops while providing little oversight survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers and soldiers indicate that the quality of services provided is sub standard and severely in contradiction to the comparatively huge profits being generated also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees documentary documentary shereefakeel shereefakeel robertgreenwald robertgreenwald robertgreenwald,en,8.0,2006-01-01,1.517771,75.0,
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,an action epic that explores the origins of the aqua teen hunger force better known as master shake frylock and meatwad who somehow become pitted in a battle over an immortal piece of exercise equipment,Animation Comedy,africa blood splatter surrealism blood robot adult animation,Dana Snyder Carey Means Dave Willis,Dave Willis,an action epic that explores the origins of the aqua teen hunger force better known as master shake frylock and meatwad who somehow become pitted in a battle over an immortal piece of exercise equipment animation comedy animation comedy africa bloodsplatter surrealism blood robot adultanimation africa bloodsplatter surrealism blood robot adultanimation danasnyder careymeans davewillis danasnyder careymeans davewillis davewillis davewillis davewillis,en,6.5,2007-04-13,1.453146,86.0,US
84332,Safety Not Guaranteed,three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel,Comedy Romance Science Fiction Drama,time travel,Aubrey Plaza Mark Duplass Jake Johnson,Colin Trevorrow,three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel comedy romance sciencefiction drama comedy romance sciencefiction drama timetravel timetravel aubreyplaza markduplass jakejohnson aubreyplaza markduplass jakejohnson colintrevorrow colintrevorrow colintrevorrow,en,6.8,2012-06-08,25.186002,85.0,US
74510,Kevin Hart: Laugh at My Pain,experience the show that quickly became a national phenomenon get an up close and personal look at kevin hart back in philly where he began his journey to become one of the funniest comedians of all time you will laugh til it hurts,Comedy Documentary,stand-up comedy,Kevin Hart Na'im Lynn,Tim Story,experience the show that quickly became a national phenomenon get an up close and personal look at kevin hart back in philly where he began his journey to become one of the funniest comedians of all time you will laugh til it hurts comedy documentary comedy documentary standupcomedy standupcomedy kevinhart naimlynn kevinhart naimlynn timstory timstory timstory,en,7.7,2011-09-09,5.498834,89.0,US
74725,Kill List,nearly a year after a botched job a hitman takes a new assignment with the promise of a big payoff for three killings what starts off as an easy task soon unravels sending the killer into the heart of darkness,Horror Thriller Crime,hotel wife husband relationship hitman infection forest cult priest murderer brutality bonfire ceremony ex soldier ritual sacrifice contract killer video tape folk horror mumblegore,Neil Maskell MyAnna Buring Harry Simpson,Ben Wheatley,nearly a year after a botched job a hitman takes a new assignment with the promise of a big payoff for three killings what starts off as an easy task soon unravels sending the killer into the heart of darkness horror thriller crime horror thriller crime hotel wifehusbandrelationship hitman infection forest cult priest murderer brutality bonfire ceremony exsoldier ritualsacrifice contractkiller videotape folkhorror mumblegore hotel wifehusbandrelationship hitman infection forest cult priest murderer brutality bonfire ceremony exsoldier ritualsacrifice contractkiller videotape folkhorror mumblegore neilmaskell myannaburing harrysimpson neilmaskell myannaburing harrysimpson benwheatley benwheatley benwheatley,en,6.0,2011-09-02,12.203041,95.0,GB
58428,The Innkeepers,during the final days at the yankee pedlar inn two employees determined to reveal the hotel s haunted past begin to experience disturbing events as old guests check in for a stay,Horror Thriller,anti terror terror beer supernatural towel inn phone whispering casa encantada mumblegore,Sara Paxton Pat Healy Kelly McGillis,Ti West,during the final days at the yankee pedlar inn two employees determined to reveal the hotel s haunted past begin to experience disturbing events as old guests check in for a stay horror thriller horror thriller antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore sarapaxton pathealy kellymcgillis sarapaxton pathealy kellymcgillis tiwest tiwest tiwest,en,5.4,2011-12-01,14.386807,102.0,US
8416,The Conformist,a weak willed italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher now a political dissident,Drama,paris italy assassin fascism benito mussolini,Jean-Louis Trintignant Stefania Sandrelli Gastone Moschin,Bernardo Bertolucci,a weak willed italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher now a political dissident drama drama paris italy assassin fascism benitomussolini paris italy assassin fascism benitomussolini jeanlouistrintignant stefaniasandrelli gastonemoschin jeanlouistrintignant stefaniasandrelli gastonemoschin bernardobertolucci bernardobertolucci bernardobertolucci,it,7.6,1970-10-21,8.429295,107.0,IT DE FR
36584,Interview with the Assassin,out of work tv cameraman ron kobelski is approached by his formerly reclusive neighbor walter ohlinger ohlinger claims that he was the mysterious second gunman that shot and killed president kennedy ohlinger has kept quiet all these years but has decided to tell his story now that he has been diagnosed with terminal cancer kobelski is skeptical of his neighbor s story after his investigations provide ambiguous answers his attitude changes however after he receives threatening messages on his answering machine and spots shadowy figures in his backyard is ohlinger telling the truth or is there a bigger conspiracy at work,Drama Thriller,assassination paranoia suspense conspiracy,Dylan Haggerty Renee Faia Dennis Lau,Neil Burger,out of work tv cameraman ron kobelski is approached by his formerly reclusive neighbor walter ohlinger ohlinger claims that he was the mysterious second gunman that shot and killed president kennedy ohlinger has kept quiet all these years but has decided to tell his story now that he has been diagnosed with terminal cancer kobelski is skeptical of his neighbor s story after his investigations provide ambiguous answers his attitude changes however after he receives threatening messages on his answering machine and spots shadowy figures in his backyard is ohlinger telling the truth or is there a bigger conspiracy at work drama thriller drama thriller assassination paranoia suspense conspiracy assassination paranoia suspense conspiracy dylanhaggerty reneefaia dennislau dylanhaggerty reneefaia dennislau neilburger neilburger neilburger,en,5.6,2002-05-09,0.471264,88.0,
13429,Donkey Punch,three hot girls four guys and one mega swanky yacht collide for a serious night of drugs and sexual deviancy one debaucherous act goes too far though turning this teen joy ride into a weekend of bloody bedlam,Horror Drama Thriller Crime,,Nichola Burley Sian Breckin Jaime Winstone,Olly Blackburn,three hot girls four guys and one mega swanky yacht collide for a serious night of drugs and sexual deviancy one debaucherous act goes too far though turning this teen joy ride into a weekend of bloody bedlam horror drama thriller crime horror drama thriller crime nicholaburley sianbreckin jaimewinstone nicholaburley sianbreckin jaimewinstone ollyblackburn ollyblackburn ollyblackburn,en,4.5,2008-07-18,3.283886,99.0,GB
9022,All the Boys Love Mandy Lane,beautiful mandy lane isn t a party girl but when classmate chloe invites the texas high school student to a bash in the countryside she reluctantly accepts after hitching a ride with a vaguely scary older man the teens arrive at their destination partying ensues and mandy s close pal emmet keeps a watchful eye on the young males making a play for mandy then two of the students are murdered,Horror Mystery Thriller,suicide attempt gun texas mass murder farm worker planned murder beauty dying and death fraud plan surprise farm victim of murder conspiracy of murder high school murder youth beautiful girl female corpse,Amber Heard Anson Mount Michael Welch,Jonathan Levine,beautiful mandy lane isn t a party girl but when classmate chloe invites the texas high school student to a bash in the countryside she reluctantly accepts after hitching a ride with a vaguely scary older man the teens arrive at their destination partying ensues and mandy s close pal emmet keeps a watchful eye on the young males making a play for mandy then two of the students are murdered horror mystery thriller horror mystery thriller suicideattempt gun texas massmurder farmworker plannedmurder beauty dyinganddeath fraud plan surprise farm victimofmurder conspiracyofmurder highschool murder youth beautifulgirl femalecorpse suicideattempt gun texas massmurder farmworker plannedmurder beauty dyinganddeath fraud plan surprise farm victimofmurder conspiracyofmurder highschool murder youth beautifulgirl femalecorpse amberheard ansonmount michaelwelch amberheard ansonmount michaelwelch jonathanlevine jonathanlevine jonathanlevine,en,5.7,2008-02-15,12.284939,90.0,US
22530,Bled,sai a young artist living in a downtown warehouse delves into an ancient world of blood and lust an enigmatic foreigner seduces her to try a long forgotten drug making her the prey of a dimensional vampire who needs her new found hunger for blood to cross over from his world to hers,Horror,vampire daywalker,Sarah Farooqui Chris Ivan Cevic Alex Petrovitch,Christopher Hutson,sai a young artist living in a downtown warehouse delves into an ancient world of blood and lust an enigmatic foreigner seduces her to try a long forgotten drug making her the prey of a dimensional vampire who needs her new found hunger for blood to cross over from his world to hers horror horror vampire daywalker vampire daywalker sarahfarooqui chrisivancevic alexpetrovitch sarahfarooqui chrisivancevic alexpetrovitch christopherhutson christopherhutson christopherhutson,en,3.8,2008-01-01,1.039149,95.0,
288,High Noon,high noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the sheriff who put him in jail a legendary western film from the austrian director fred zinnemann,Western,gunslinger showdown fistfight morality u.s. marshal battle justice one against many quick draw brawl street shootout,Gary Cooper Grace Kelly Thomas Mitchell,Fred Zinnemann,high noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the sheriff who put him in jail a legendary western film from the austrian director fred zinnemann western western gunslinger showdown fistfight morality usmarshal battle justice oneagainstmany quickdraw brawl streetshootout gunslinger showdown fistfight morality usmarshal battle justice oneagainstmany quickdraw brawl streetshootout garycooper gracekelly thomasmitchell garycooper gracekelly thomasmitchell fredzinnemann fredzinnemann fredzinnemann,en,7.6,1952-03-27,18.644023,85.0,US
14275,Hoop Dreams,this documentary follows two inner city chicago residents arthur agee and william gates as they follow their dreams of becoming basketball superstars beginning at the start of their high school years and ending almost 5 years later as they start college we watch the boys mature into men still retaining their hoop dreams,Documentary,chicago sports team ghetto narration college sport basketball high school sports independent film inner city high school student,William Gates Arthur Agee Steve James,Steve James,this documentary follows two inner city chicago residents arthur agee and william gates as they follow their dreams of becoming basketball superstars beginning at the start of their high school years and ending almost 5 years later as they start college we watch the boys mature into men still retaining their hoop dreams documentary documentary chicago sportsteam ghetto narration college sport basketball highschoolsports independentfilm innercity highschoolstudent chicago sportsteam ghetto narration college sport basketball highschoolsports independentfilm innercity highschoolstudent williamgates arthuragee stevejames williamgates arthuragee stevejames stevejames stevejames stevejames,en,7.7,1994-09-12,9.188431,171.0,US
2287,Rize,a documentary film that highlights two street derived dance styles clowing and krumping that came out of the low income neighborhoods of l a director david lachapelle interviews each dance crew about how their unique dances evolved a new and positive activity away from the drugs guns and gangs that ruled their neighborhood a raw film about a growing sub culture movements in america,Documentary,street gang hip-hop dance fight breakdance ghetto musical clowning gang los angeles,Christopher Toler Tommy the Clown Miss Prissy,David LaChapelle,a documentary film that highlights two street derived dance styles clowing and krumping that came out of the low income neighborhoods of l a director david lachapelle interviews each dance crew about how their unique dances evolved a new and positive activity away from the drugs guns and gangs that ruled their neighborhood a raw film about a growing sub culture movements in america documentary documentary streetgang hiphop dance fight breakdance ghetto musical clowning gang losangeles streetgang hiphop dance fight breakdance ghetto musical clowning gang losangeles christophertoler tommytheclown missprissy christophertoler tommytheclown missprissy davidlachapelle davidlachapelle davidlachapelle,en,5.9,2005-01-15,1.623769,86.0,US
18734,L.I.E.,in this biting and disturbing coming of age tale from writer director michael cuesta life is bittersweet along the l i e also known as the long island expressway as suburban teen howie blitzer learns all too clearly in the space of a week he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised,Drama,independent film,Paul Dano Bruce Altman Brian Cox,Michael Cuesta,in this biting and disturbing coming of age tale from writer director michael cuesta life is bittersweet along the l i e also known as the long island expressway as suburban teen howie blitzer learns all too clearly in the space of a week he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised drama drama independentfilm independentfilm pauldano brucealtman briancox pauldano brucealtman briancox michaelcuesta michaelcuesta michaelcuesta,en,6.7,2001-01-20,7.731064,97.0,US
206197,The Sisterhood of Night,when a teenage girl says she s the victim of a secret network called the sisterhood of night a quiet suburban town becomes the backdrop for a modern day salem witch trial,Mystery Drama Thriller,witch woman director,Kara Hayward Georgie Henley Olivia DeJonge,Caryn Waechter,when a teenage girl says she s the victim of a secret network called the sisterhood of night a quiet suburban town becomes the backdrop for a modern day salem witch trial mystery drama thriller mystery drama thriller witch womandirector witch womandirector karahayward georgiehenley oliviadejonge karahayward georgiehenley oliviadejonge carynwaechter carynwaechter carynwaechter,en,6.5,2015-04-10,2.868942,104.0,
